MUD histograms for run 5128 from M15 in 2021
file /data/M15/2021/005128.msr
Bins 1 through 100000000000
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
8, 0, 0, 0, 
312, 16, 0, 0, 
11, 288, 43, 89, 
2, 8, 47, 16, 
2, 3, 2, 0, 
3, 1, 1, 0, 
2, 4, 0, 0, 
4, 3, 0, 0, 
7, 0, 1, 0, 
1, 0, 1, 1, 
3, 4, 2, 3, 
4, 2, 1, 1, 
7, 3, 1, 1, 
3, 3, 1, 0, 
4, 4, 0, 0, 
2, 2, 0, 1, 
6, 4, 0, 0, 
3, 1, 0, 0, 
3, 3, 0, 0, 
1, 4, 1, 0, 
5, 2, 1, 1, 
4, 2, 1, 1, 
2, 4, 1, 2, 
2, 2, 2, 1, 
2, 2, 2, 1, 
4, 2, 0, 1, 
7, 1, 1, 1, 
1, 4, 1, 1, 
7, 3, 0, 1, 
6, 7, 1, 0, 
0, 2, 0, 2, 
9, 2, 1, 0, 
3, 3, 1, 1, 
4, 4, 0, 0, 
6, 0, 0, 1, 
3, 1, 1, 1, 
11, 2, 0, 0, 
3, 3, 0, 0, 
6, 1, 2, 1, 
3, 2, 0, 0, 
3, 1, 2, 1, 
1, 3, 0, 2, 
5, 3, 1, 1, 
6, 6, 0, 0, 
4, 3, 0, 1, 
4, 0, 2, 0, 
3, 1, 4, 1, 
6, 4, 2, 1, 
4, 2, 1, 3, 
3, 6, 2, 0, 
3, 4, 1, 0, 
4, 4, 0, 2, 
3, 2, 2, 0, 
