[Header]
TITLE,Ag_ZF_300_to_0.35K_165_90mg.dat
BYAPP,HeatCapacity,2.7.2,1.5
INFO,169.90,MASS:Sample Mass (mg)
INFO,0,MASSERR:Sample Mass Error (mg)
INFO,107.8682 ,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 2.7.2 Build 2,APPNAME
DATATYPE,TIME,1
STARTUPAXIS, X, 7, LINEAR, AUTO
STARTUPAXIS, Y1, 9, LINEAR, AUTO
[Data]
Time Stamp (Seconds),PPMS Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
24559455.77,5905,0,113.428,0.092,0.0003447,114.47102,1.6996215,32738.839,21.87,2613.0125,1.348,35351.851,21.87,0.015861728,1477.6421,0.64498996,99.359375,0,0,1,,,,2.4057E-5,1000,13103.614,286.00112,0,,,
24567482.23,5905,0,113.421,0.092,0.0003489,114.46855,1.6983062,32720.933,27.01,2612.851,1.348,35333.784,27.01,0.0096092277,1469.4816,0.64667391,99.35438,0,0,1,,,,2.4179E-5,1000,13103.05,285.85084,0,,,
24586176.72,5905,0,108.373,0.092,0.000366,109.37452,1.5954015,32184.9,23.46,2361.6888,1.223,34546.589,23.46,0.021821975,1504.5554,0.67704677,99.289721,0,0,1,,,,2.3104E-5,1000,11962.785,294.26324,0,,,
24594201.34,5905,0,108.368,0.092,0.0003795,109.37424,1.5912101,32186.518,25.07,2361.5809,1.223,34548.099,25.07,0.0090317083,1488.9254,0.66681498,99.29307,0,0,1,,,,2.3347E-5,1000,11962.724,294.27879,0,,,
24602225.22,5905,0,108.376,0.092,0.0003617,109.3743,1.5928252,32175.164,17.62,2361.6213,1.223,34536.785,17.62,0.022895091,1496.4684,0.66716227,99.29651,0,0,1,,,,2.3221E-5,1000,11962.738,294.1748,0,,,
24621870.34,5905,0,103.553,0.092,0.0003365,104.50093,1.4979884,31646.222,23.69,2126.4093,1.121,33772.631,23.69,0.011585145,1530.0211,0.69133202,99.229638,0,0,1,,,,2.2224E-5,1000,10920.445,302.83196,0,,,
24629895.19,5905,0,103.563,0.092,0.0003447,104.50001,1.4974207,31630.14,24.75,2126.3691,1.121,33756.509,24.75,0.011415767,1531.683,0.69647641,99.225052,0,0,1,,,,2.219E-5,1000,10920.252,302.68073,0,,,
24637920.61,5905,0,103.562,0.092,0.0003447,104.5018,1.4958838,31629.879,20.32,2126.4164,1.121,33756.295,20.32,0.017203618,1522.5506,0.69649743,99.220373,0,0,1,,,,2.2324E-5,1000,10920.626,302.67305,0,,,
24657571.77,5905,0,98.9505,0.092,0.0003531,99.838497,1.4093083,31044.579,25.2,1907.3197,1.032,32951.898,25.2,0.0078680491,1552.2469,0.7122199,99.153017,0,0,1,,,,2.139E-5,1000,9967.7256,310.94798,0,,,
24665604.64,5905,0,98.9555,0.092,0.0003934,99.837372,1.4080443,31034.553,15.74,1907.2484,1.032,32941.801,15.74,0.019799166,1548.0939,0.7138457,99.148995,0,0,1,,,,2.1441E-5,1000,9967.5009,310.85106,0,,,
24673635.89,5905,0,98.9481,0.092,0.0003934,99.834981,1.4090378,31016.752,25.05,1907.1651,1.032,32923.917,25.05,0.011880459,1551.6709,0.72420184,99.138976,0,0,1,,,,2.1382E-5,1000,9967.0234,310.6802,0,,,
24693268.2,5905,0,94.5373,0.092,0.0003447,95.353342,1.3279328,30399.613,24.48,1704.9602,0.9508,32104.574,24.48,0.0079640121,1567.8665,0.72717744,99.070808,0,0,1,,,,2.0649E-5,1000,9092.2598,318.81015,0,,,
24701300.92,5905,0,94.535,0.092,0.0003447,95.351315,1.3274114,30399.894,28.37,1704.8804,0.9508,32104.775,28.37,0.0051529036,1574.0324,0.72820416,99.073111,0,0,1,,,,2.0568E-5,1000,9091.8733,318.81988,0,,,
24709329.98,5905,0,94.545,0.092,0.0003447,95.349621,1.3282829,30403.376,20.72,1704.8416,0.9507,32108.217,20.72,0.02008048,1583.1531,0.73836329,99.065422,0,0,1,,,,2.0453E-5,1000,9091.5503,318.86205,0,,,
24728970.27,5905,0,90.3334,0.092,0.0003531,91.081658,1.2563908,29659.756,20.47,1522.4449,0.8743,31182.201,20.47,0.012543175,1587.1882,0.73601089,98.993242,0,0,1,,,,1.9827E-5,1000,8295.8684,325.63918,0,,,
24746257.31,5905,0,89.9856,0.092,0.0002678,90.751748,1.2632694,29628.632,15.32,1508.9374,0.8684,31137.569,15.32,0.034320342,1591.2209,0.73749631,98.98653,0,0,1,,,,1.975E-5,1000,8235.8798,326.48001,0,,,
24766103.36,5905,0,83.8972,0.092,0.0003246,84.585356,1.1498103,28501.908,25.91,1263.4285,0.7562,29765.337,25.91,0.0080088985,1618.1941,0.74444765,98.857197,0,0,1,,,,1.8589E-5,1000,7154.6825,336.96031,0,,,
24785848.48,5905,0,78.2006,0.092,0.0003795,78.855044,1.0601433,27321.748,23.76,1051.8837,0.6555,28373.632,23.76,0.0053108358,1624.2633,0.72539773,98.735246,0,0,1,,,,1.7676E-5,1000,6218.118,346.48067,0,,,
24805521.73,5905,0,72.8953,0.092,0.0003531,73.515227,0.98484806,26069.57,20.62,873.27618,0.5695,26942.846,20.62,0.013089258,1634.0252,0.69599231,98.62532,0,0,1,,,,1.6704E-5,1000,5404.4887,354.61455,0,,,
24826113.88,5905,0,67.9606,0.092,0.0003531,68.533571,0.92218514,24717.351,22.09,724.07207,0.5069,25441.423,22.09,0.020531929,1621.1181,0.65134406,98.527606,0,0,1,,,,1.5915E-5,1000,4696.8504,360.66048,0,,,
