temperature	asymmetry	asymmetry_errorbar	asymmetry_fit
3.0980392156862744e-06	0.18893663296973745	0.0037353270975845347	0.19430913187821444	
3.137254901960784e-06	0.19000411691532676	0.003764011202825299	0.19364529920125684	
3.1764705882352943e-06	0.19242809834518948	0.0037932861424094504	0.1929864689498547	
3.215686274509804e-06	0.19474005803474273	0.0038277441109950774	0.19233271412260494	
3.2549019607843134e-06	0.1935748520207917	0.0038406242157943897	0.1916840981003195	
3.294117647058823e-06	0.19402570350281742	0.0038984320122132086	0.1910406750265311	
3.3333333333333337e-06	0.19241478989465463	0.003933962215325004	0.19040249020049846	
3.3725490196078435e-06	0.19446560738338545	0.003948634085560236	0.18976958047978218	
3.4117647058823532e-06	0.19076118537806652	0.004000052603305781	0.18914197468992097	
3.4509803921568626e-06	0.18863794518538257	0.004039597009347657	0.18851969403927787	
3.4901960784313723e-06	0.19364250763366836	0.004073997392420744	0.18790275253761496	
3.5294117647058825e-06	0.18472888280563515	0.004124990142507049	0.18729115741731914	
3.568627450980392e-06	0.1885610864723005	0.004147256097638245	0.18668490955641204	
3.607843137254902e-06	0.18257180739215717	0.004182567296786827	0.18608400390254337	
3.6470588235294117e-06	0.18124940304762538	0.004223388555502499	0.18548842989713601	
3.686274509803921e-06	0.1902497780887262	0.004252120984725951	0.184898171898758	
3.7254901960784316e-06	0.1852753703290681	0.0042995203612918404	0.18431320960469605	
3.7647058823529414e-06	0.17489570548824682	0.004346311462431686	0.18373351846962319	
3.803921568627451e-06	0.18186519755609645	0.004391612114608964	0.18315907012021065	
3.843137254901961e-06	0.1891340143000375	0.004415827725058836	0.18258983276453752	
3.882352941176471e-06	0.18510063360706228	0.004433303845585963	0.18202577159519298	
3.92156862745098e-06	0.18050452609731343	0.004490755375491891	0.18146684918503686	
3.96078431372549e-06	0.17998718723744364	0.004519737569847836	0.18091302587467128	
4e-06	0.18005115860436877	0.004585044813736087	0.18036426015076484	
4.0392156862745096e-06	0.18262253151938646	0.004600749880853049	0.17982050901445784	
4.078431372549019e-06	0.17913343131841797	0.004678374424646235	0.17928172833915076	
4.11764705882353e-06	0.17927265293423889	0.004707508422566992	0.17874787321704533	
4.15686274509804e-06	0.18281516566645795	0.004771381630075981	0.1782188982938609	
4.196078431372549e-06	0.169382083258642	0.004792664769906709	0.17769475809119945	
4.235294117647058e-06	0.17445002153200995	0.004841715791795169	0.17717540731607748	
4.274509803921568e-06	0.18538067773093503	0.004861495464056053	0.17666080115718788	
4.313725490196078e-06	0.18173078716172364	0.004910074101185958	0.17615089556750174	
4.352941176470588e-06	0.1731904138811349	0.0049746824509530165	0.17564564753286924	
4.392156862745098e-06	0.17889329482095637	0.005016117440221891	0.175145015326328	
4.431372549019608e-06	0.18044976856853492	0.005076634222328341	0.17464895874788283	
4.470588235294118e-06	0.16964874059708113	0.005104036936548083	0.17415743934957073	
4.509803921568627e-06	0.1799676354463781	0.005141119756632332	0.17367042064568033	
4.549019607843138e-06	0.1705210747219723	0.005201812356050843	0.17318786830804508	
4.588235294117648e-06	0.16373428438214555	0.00525785898654188	0.1727097503463788	
4.627450980392157e-06	0.17399408134134814	0.005270863739386128	0.17223603727366968	
4.666666666666667e-06	0.17464783422796404	0.00535015307609735	0.17176670225669285	
4.705882352941176e-06	0.17415664106067663	0.005388119625333979	0.17130172125174345	
4.745098039215686e-06	0.16530768410158425	0.0054272458449370255	0.17084107312573243	
4.7843137254901955e-06	0.17139630422355867	0.005506986363104876	0.17038473976282373	
4.823529411764706e-06	0.17001414188281727	0.005559884599074028	0.16993270615682826	
4.862745098039216e-06	0.15794776954998482	0.0056083404179774485	0.16948496048960301	
4.901960784313726e-06	0.16312236784206546	0.005642791522925924	0.16904149419573528	
4.941176470588235e-06	0.17507976410725576	0.005687381256205092	0.168602302013822	
4.980392156862745e-06	0.16877659310695198	0.005781791284936477	0.16816738202468257	
5.019607843137255e-06	0.16194526075935708	0.005808156736751935	0.1677367356768678	
5.058823529411765e-06	0.16514274598392517	0.0058563758224342635	0.16731036779985298	
5.098039215686274e-06	0.17057809118244394	0.005923624789254512	0.1668882866053229	
5.137254901960784e-06	0.16909153381331177	0.00597476799951937	0.166470503676977	
5.176470588235294e-06	0.16184474309227007	0.005991645495877343	0.16605703394929938	
5.215686274509804e-06	0.16847753162722043	0.006045926776697436	0.16564789567575272	
5.254901960784313e-06	0.16337749346772465	0.006115005421578975	0.16524311038686865	
5.294117647058823e-06	0.15775899679781424	0.006241732692586037	0.16484270283871763	
5.333333333333334e-06	0.16458930627291593	0.006293586810521089	0.16444670095224934	
5.372549019607843e-06	0.15466053940442653	0.006317320537259583	0.1640551357440021	
5.411764705882353e-06	0.15637718938129536	0.00635485032394537	0.163668041248684	
5.450980392156863e-06	0.16861696685647146	0.006362008781217119	0.16328545443413245	
5.490196078431373e-06	0.1646677875801567	0.0064558904278953656	0.16290741510915843	
5.529411764705883e-06	0.17091773891452774	0.006544001288881918	0.16253396582478358	
5.568627450980393e-06	0.16622076551103163	0.006570344880079529	0.1621651517693744	
5.607843137254902e-06	0.1625012227198001	0.006602391845704151	0.16180102065817545	
5.647058823529412e-06	0.1598874371482456	0.0066829069174061334	0.16144162261773778	
5.686274509803921e-06	0.15262017905044073	0.0067863512366037795	0.16108701006573403	
5.725490196078432e-06	0.15286823518865592	0.006819305610425319	0.1607372375866414	
5.764705882352942e-06	0.15921406040306862	0.006855816970545821	0.16039236180376779	
5.8039215686274514e-06	0.1578636182434141	0.0069510406341151834	0.16005244124808496	
5.843137254901961e-06	0.1603679563760049	0.006996316170081291	0.15971753622432144	
5.882352941176471e-06	0.16337847403169106	0.007089725994666758	0.15938770867475752	
5.921568627450981e-06	0.1682136820655625	0.007188974996333732	0.15906302204115025	
5.96078431372549e-06	0.16752901991148406	0.007246350161005616	0.15874354112520422	
6e-06	0.16145546686726792	0.005610039817087036	0.15842933194798933	
